GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US17031813701,17031813701,"Census Tract 8137.01, Cook County, Illinois",3906,492,258,122,141,79,117,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3648,503,1613,457,33,51,71,103,0,11,0,11,1890,595,41,65,15,24,26,40
1400000US17031813702,17031813702,"Census Tract 8137.02, Cook County, Illinois",3721,370,457,176,39,32,396,171,0,11,9,14,0,11,13,22,0,11,0,11,0,11,3264,391,1262,384,0,11,0,11,9,15,0,11,1958,461,35,45,35,45,0,11
1400000US17031813801,17031813801,"Census Tract 8138.01, Cook County, Illinois",2938,352,93,58,82,55,0,11,0,11,11,17,0,11,0,11,0,11,0,11,0,11,2845,356,1190,360,0,11,9,30,0,11,0,11,1643,331,3,6,3,6,0,11
1400000US17031813802,17031813802,"Census Tract 8138.02, Cook County, Illinois",5080,568,634,188,327,128,149,140,21,33,137,108,0,15,0,15,0,15,0,15,0,15,4446,609,1886,563,45,71,0,15,0,15,0,15,2491,605,24,24,24,24,0,15
1400000US17031813900,17031813900,"Census Tract 8139, Cook County, Illinois",7068,547,650,193,461,161,122,93,0,15,41,44,0,15,0,15,26,41,0,15,26,41,6418,578,2296,480,138,222,76,119,0,15,0,15,3873,654,35,53,35,53,0,15
1400000US17031814000,17031814000,"Census Tract 8140, Cook County, Illinois",5256,418,804,237,604,239,154,135,0,15,45,68,0,15,0,15,1,3,0,15,1,3,4452,433,2132,491,0,15,26,43,0,15,0,15,2294,593,0,15,0,15,0,15
1400000US17031814100,17031814100,"Census Tract 8141, Cook County, Illinois",3859,583,302,154,81,56,192,152,14,22,8,12,0,11,0,11,7,11,0,11,7,11,3557,601,1257,347,0,11,0,11,0,11,5,10,2082,570,213,197,199,183,14,23
1400000US17031814200,17031814200,"Census Tract 8142, Cook County, Illinois",6320,585,691,259,520,180,141,164,0,15,2,5,0,15,0,15,28,47,0,15,28,47,5629,607,1950,409,0,15,23,37,0,15,0,15,3626,645,30,35,30,35,0,15
1400000US17031814300,17031814300,"Census Tract 8143, Cook County, Illinois",4786,468,293,174,244,135,37,64,0,11,12,15,0,11,0,11,0,11,0,11,0,11,4493,536,1768,407,177,208,170,212,0,11,0,11,2282,556,96,93,49,61,47,66
1400000US17031814400,17031814400,"Census Tract 8144, Cook County, Illinois",8020,810,1577,335,1340,299,118,156,0,15,102,161,0,15,0,15,17,27,0,15,17,27,6443,904,2859,764,0,15,8,17,0,15,0,15,3519,1085,57,91,57,91,0,15
1400000US17031814500,17031814500,"Census Tract 8145, Cook County, Illinois",5576,504,735,149,608,143,127,87,0,15,0,15,0,15,0,15,0,15,0,15,0,15,4841,557,1979,471,15,23,28,46,0,15,0,15,2724,685,95,81,56,55,39,62
1400000US17031814600,17031814600,"Census Tract 8146, Cook County, Illinois",5733,426,1966,298,1333,283,452,111,0,15,100,105,0,15,0,15,81,73,0,15,81,73,3767,517,2699,536,17,27,0,15,0,15,0,15,934,419,117,80,93,75,24,26
1400000US17031814700,17031814700,"Census Tract 8147, Cook County, Illinois",5824,585,2233,394,1685,360,102,93,0,15,343,154,0,15,22,35,81,67,0,15,81,67,3591,558,2715,524,0,15,0,15,0,15,0,15,842,420,34,38,0,15,34,38
1400000US17031814800,17031814800,"Census Tract 8148, Cook County, Illinois",5960,594,2734,383,1611,386,665,269,0,15,458,251,0,15,0,15,0,15,0,15,0,15,3226,667,1774,651,23,26,24,39,0,15,0,15,1405,517,0,15,0,15,0,15
1400000US17031814900,17031814900,"Census Tract 8149, Cook County, Illinois",6935,596,2399,472,1399,325,903,290,0,15,86,116,0,15,0,15,11,22,0,15,11,22,4536,673,3329,726,121,98,0,15,0,15,0,15,1054,533,32,51,0,15,32,51
1400000US17031815000,17031815000,"Census Tract 8150, Cook County, Illinois",3981,409,1244,310,672,251,307,190,20,31,209,99,0,11,0,11,36,47,7,11,29,46,2737,416,1607,337,13,20,0,11,0,11,0,11,1036,441,81,68,43,45,38,59
1400000US17031815100,17031815100,"Census Tract 8151, Cook County, Illinois",4361,452,1030,202,735,165,155,114,0,11,140,133,0,11,0,11,0,11,0,11,0,11,3331,433,1074,381,8,15,44,86,0,11,0,11,2138,526,67,54,41,47,26,27
1400000US17031815200,17031815200,"Census Tract 8152, Cook County, Illinois",6106,658,2037,335,1352,220,401,316,22,34,177,117,0,15,0,15,85,82,17,27,68,82,4069,750,2010,752,18,30,72,73,0,15,0,15,1915,481,54,69,14,23,40,65
1400000US17031815300,17031815300,"Census Tract 8153, Cook County, Illinois",3610,344,1531,237,1290,238,39,31,0,11,150,98,0,11,0,11,52,49,0,11,52,49,2079,321,1179,367,0,11,9,16,0,11,0,11,693,344,198,243,152,240,46,52
1400000US17031815400,17031815400,"Census Tract 8154, Cook County, Illinois",5037,636,3011,487,2596,445,196,136,0,15,131,153,0,15,0,15,88,142,0,15,88,142,2026,581,1105,398,0,15,0,15,0,15,0,15,845,575,76,85,38,61,38,61
1400000US17031815500,17031815500,"Census Tract 8155, Cook County, Illinois",8820,952,2254,527,2120,519,15,24,0,15,29,46,0,15,0,15,90,106,0,15,90,106,6566,1054,2455,858,11,18,0,15,0,15,0,15,3791,1171,309,287,273,272,36,57
1400000US17031815600,17031815600,"Census Tract 8156, Cook County, Illinois",5104,168,3389,333,3115,319,160,151,0,15,10,16,0,15,0,15,104,91,0,15,104,91,1715,314,1054,483,0,15,0,15,0,15,0,15,628,452,33,58,0,15,33,58
1400000US17031815701,17031815701,"Census Tract 8157.01, Cook County, Illinois",3675,221,3199,221,3123,216,35,48,0,11,34,41,0,11,7,11,0,11,0,11,0,11,476,98,340,129,0,11,0,11,0,11,0,11,93,95,43,43,9,14,34,42
1400000US17031815702,17031815702,"Census Tract 8157.02, Cook County, Illinois",5191,229,4337,305,4039,309,116,92,0,15,151,126,0,15,0,15,31,35,0,15,31,35,854,229,713,262,41,67,0,15,0,15,0,15,39,37,61,58,61,58,0,15
1400000US17031815800,17031815800,"Census Tract 8158, Cook County, Illinois",1572,135,1434,128,1385,126,27,24,0,11,0,11,0,11,18,32,4,6,0,11,4,6,138,83,49,53,0,11,0,11,0,11,0,11,50,38,39,40,39,40,0,11
1400000US17031815900,17031815900,"Census Tract 8159, Cook County, Illinois",4849,374,4605,385,2392,367,1746,319,0,11,329,158,0,11,0,11,138,87,0,11,138,87,244,134,161,115,65,68,0,11,0,11,0,11,0,11,18,28,0,11,18,28
1400000US17031816000,17031816000,"Census Tract 8160, Cook County, Illinois",3202,267,3021,283,1917,293,841,247,0,11,195,102,0,11,0,11,68,55,0,11,68,55,181,102,119,76,0,11,0,11,0,11,0,11,62,63,0,11,0,11,0,11
1400000US17031816100,17031816100,"Census Tract 8161, Cook County, Illinois",6076,441,5282,469,2689,420,1820,370,14,21,550,283,0,15,0,15,209,227,19,32,190,224,794,241,442,220,69,61,0,15,0,15,0,15,214,164,69,56,39,44,30,36
1400000US17031816200,17031816200,"Census Tract 8162, Cook County, Illinois",3769,277,2130,242,1544,217,404,174,0,11,132,94,0,11,0,11,50,72,8,14,42,70,1639,291,834,273,0,11,0,11,9,15,0,11,681,288,115,114,63,90,52,63
1400000US17031816300,17031816300,"Census Tract 8163, Cook County, Illinois",5164,390,1346,207,1199,255,127,108,0,15,20,32,0,15,0,15,0,15,0,15,0,15,3818,429,1936,371,11,17,0,15,0,15,0,15,1821,531,50,39,39,36,11,16
1400000US17031816401,17031816401,"Census Tract 8164.01, Cook County, Illinois",5382,444,863,252,627,198,215,223,0,15,12,18,0,15,0,15,9,14,0,15,9,14,4519,500,2520,588,0,15,0,15,0,15,0,15,1966,553,33,37,33,37,0,15
1400000US17031816402,17031816402,"Census Tract 8164.02, Cook County, Illinois",4256,502,870,313,653,297,217,164,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3386,526,1664,504,10,16,36,56,0,11,0,11,1667,570,9,14,9,14,0,11
1400000US17031816500,17031816500,"Census Tract 8165, Cook County, Illinois",4582,349,912,219,692,171,187,126,0,11,8,14,0,11,0,11,25,40,0,11,25,40,3670,384,1858,461,25,40,8,12,0,11,0,11,1754,478,25,31,10,17,15,24
1400000US17031816600,17031816600,"Census Tract 8166, Cook County, Illinois",4687,211,527,187,262,171,119,96,0,11,110,81,0,11,0,11,36,40,0,11,36,40,4160,275,1997,526,0,11,0,11,0,11,0,11,2099,495,64,95,64,95,0,11
1400000US17031816700,17031816700,"Census Tract 8167, Cook County, Illinois",2826,62,768,140,426,113,246,140,0,11,83,54,0,11,6,8,7,11,0,11,7,11,2058,147,1220,275,0,11,0,11,13,20,0,11,773,268,52,74,52,74,0,11
1400000US17031816800,17031816800,"Census Tract 8168, Cook County, Illinois",5366,66,3837,217,1779,201,1721,180,41,46,197,132,0,15,0,15,99,91,38,62,61,61,1529,207,840,253,0,15,0,15,0,15,22,34,644,225,23,33,5,8,18,31
1400000US17031816900,17031816900,"Census Tract 8169, Cook County, Illinois",5788,444,4446,528,218,87,3997,533,0,15,118,103,0,15,0,15,113,149,0,15,113,149,1342,241,670,289,199,269,0,15,0,15,0,15,390,254,83,87,83,87,0,15
1400000US17031817000,17031817000,"Census Tract 8170, Cook County, Illinois",5436,412,4002,368,339,149,3657,389,0,15,3,7,0,15,0,15,3,3,0,15,3,3,1434,320,959,383,21,33,0,15,0,15,0,15,453,254,1,2,1,2,0,15
1400000US17031817101,17031817101,"Census Tract 8171.01, Cook County, Illinois",4594,516,4238,517,81,71,3988,490,0,11,47,51,0,11,33,53,89,125,78,124,11,17,356,155,223,154,51,78,0,11,0,11,0,11,82,110,0,11,0,11,0,11
1400000US17031817102,17031817102,"Census Tract 8171.02, Cook County, Illinois",3347,384,2958,395,349,282,2452,396,0,11,0,11,0,11,100,156,57,61,0,11,57,61,389,305,349,294,40,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031817200,17031817200,"Census Tract 8172, Cook County, Illinois",4717,404,3334,520,141,150,3118,539,0,11,0,11,0,11,0,11,75,76,0,11,75,76,1383,455,515,385,19,21,53,77,0,11,0,11,586,269,210,192,210,192,0,11
1400000US17031817300,17031817300,"Census Tract 8173, Cook County, Illinois",2329,314,1941,310,54,45,1785,290,0,11,0,11,0,11,0,11,102,88,0,11,102,88,388,200,137,102,0,11,0,11,0,11,0,11,251,203,0,11,0,11,0,11
1400000US17031817400,17031817400,"Census Tract 8174, Cook County, Illinois",4065,356,1678,203,505,84,1146,208,0,11,0,11,0,11,0,11,27,24,0,11,27,24,2387,342,966,380,4,9,0,11,54,87,0,11,1308,486,55,73,0,11,55,73
1400000US17031817500,17031817500,"Census Tract 8175, Cook County, Illinois",3659,361,3039,340,153,121,2818,348,0,11,68,81,0,11,0,11,0,11,0,11,0,11,620,277,193,147,67,146,0,11,0,11,0,11,360,268,0,11,0,11,0,11
1400000US17031817600,17031817600,"Census Tract 8176, Cook County, Illinois",4093,374,3365,364,20,19,3316,373,0,11,0,11,0,11,0,11,29,46,0,11,29,46,728,198,460,245,20,29,0,11,0,11,0,11,248,218,0,11,0,11,0,11
1400000US17031817700,17031817700,"Census Tract 8177, Cook County, Illinois",5118,341,4446,377,129,81,4306,384,0,15,11,17,0,15,0,15,0,15,0,15,0,15,672,275,507,323,12,19,0,15,0,15,0,15,153,216,0,15,0,15,0,15
1400000US17031817900,17031817900,"Census Tract 8179, Cook County, Illinois",5796,306,5596,326,900,274,4442,406,0,15,45,56,0,15,0,15,209,225,0,15,209,225,200,170,122,155,55,97,0,15,0,15,0,15,23,32,0,15,0,15,0,15
1400000US17031818000,17031818000,"Census Tract 8180, Cook County, Illinois",4167,305,3552,352,1379,194,1730,290,0,11,404,299,0,11,0,11,39,29,14,22,25,25,615,167,543,173,13,21,0,11,0,11,0,11,9,14,50,73,50,73,0,11
1400000US17031818100,17031818100,"Census Tract 8181, Cook County, Illinois",2512,232,1955,231,1301,142,421,241,0,11,165,96,0,11,0,11,68,48,6,9,62,41,557,111,306,139,0,11,0,11,0,11,0,11,226,117,25,24,11,15,14,20
1400000US17031818200,17031818200,"Census Tract 8182, Cook County, Illinois",4405,277,3236,257,1903,248,1212,190,11,18,49,39,0,11,0,11,61,47,9,13,52,43,1169,179,824,206,45,71,0,11,0,11,0,11,185,157,115,154,101,153,14,24
1400000US17031818300,17031818300,"Census Tract 8183, Cook County, Illinois",6004,315,3998,304,1109,248,2754,352,0,15,83,73,0,15,0,15,52,65,0,15,52,65,2006,378,790,375,0,15,0,15,0,15,0,15,1216,420,0,15,0,15,0,15
1400000US17031818401,17031818401,"Census Tract 8184.01, Cook County, Illinois",3729,294,2829,267,1691,195,961,193,0,11,145,108,0,11,0,11,32,41,0,11,32,41,900,299,487,160,30,39,0,11,0,11,0,11,383,310,0,11,0,11,0,11
1400000US17031818402,17031818402,"Census Tract 8184.02, Cook County, Illinois",3251,226,2700,333,1778,209,577,165,0,11,79,59,0,11,223,244,43,43,0,11,43,43,551,225,442,206,0,11,0,11,0,11,0,11,101,104,8,12,0,11,8,12
1400000US17031818500,17031818500,"Census Tract 8185, Cook County, Illinois",5284,308,4193,410,3425,363,472,265,0,15,264,194,0,15,0,15,32,36,0,15,32,36,1091,416,305,175,14,22,0,15,0,15,0,15,464,318,308,290,281,294,27,43
1400000US17031818600,17031818600,"Census Tract 8186, Cook County, Illinois",4880,287,4056,369,3556,338,438,306,0,11,43,43,0,11,0,11,19,31,0,11,19,31,824,252,697,272,0,11,0,11,0,11,0,11,104,141,23,37,0,11,23,37
1400000US17031818700,17031818700,"Census Tract 8187, Cook County, Illinois",3543,203,2824,224,2751,241,52,51,0,11,13,17,0,11,0,11,8,13,0,11,8,13,719,187,577,162,0,11,14,33,0,11,0,11,128,132,0,11,0,11,0,11
1400000US17031818800,17031818800,"Census Tract 8188, Cook County, Illinois",5606,204,4642,279,4363,359,62,69,0,15,145,180,0,15,0,15,72,91,0,15,72,91,964,233,712,214,23,44,0,15,0,15,0,15,154,126,75,84,31,49,44,68
1400000US17031818900,17031818900,"Census Tract 8189, Cook County, Illinois",4611,312,4123,337,3820,367,181,100,0,11,67,66,0,11,0,11,55,62,0,11,55,62,488,133,353,136,0,11,0,11,0,11,0,11,135,132,0,11,0,11,0,11
1400000US17031819000,17031819000,"Census Tract 8190, Cook County, Illinois",4513,249,4279,252,4262,250,9,14,0,11,0,11,0,11,0,11,8,13,8,13,0,11,234,115,150,101,0,11,0,11,0,11,0,11,53,48,31,36,21,33,10,15
1400000US17031819100,17031819100,"Census Tract 8191, Cook County, Illinois",4738,383,2597,260,2078,246,325,176,0,11,78,67,0,11,0,11,116,89,0,11,116,89,2141,392,1696,428,15,27,0,11,0,11,0,11,318,235,112,84,51,48,61,69
1400000US17031819200,17031819200,"Census Tract 8192, Cook County, Illinois",5916,383,2968,493,2630,444,98,115,8,17,218,209,0,15,0,15,14,23,0,15,14,23,2948,548,2160,477,0,15,0,15,0,15,0,15,611,393,177,125,99,94,78,88
1400000US17031819300,17031819300,"Census Tract 8193, Cook County, Illinois",2753,271,2006,254,1773,182,178,216,0,11,36,39,0,11,0,11,19,26,0,11,19,26,747,152,370,168,0,11,0,11,0,11,0,11,274,167,103,75,103,75,0,11
1400000US17031819400,17031819400,"Census Tract 8194, Cook County, Illinois",5463,270,3770,483,2860,400,716,592,66,69,122,105,0,15,0,15,6,15,0,15,6,15,1693,535,1075,484,0,15,0,15,0,15,0,15,502,288,116,95,46,54,70,79
1400000US17031819500,17031819500,"Census Tract 8195, Cook County, Illinois",3356,275,3051,286,2030,289,834,295,0,11,88,66,0,11,0,11,99,66,0,11,99,66,305,197,268,191,0,11,0,11,0,11,0,11,22,42,15,22,15,22,0,11
1400000US17031819600,17031819600,"Census Tract 8196, Cook County, Illinois",3750,207,3666,230,3418,151,206,218,0,11,8,13,0,11,0,11,34,35,0,11,34,35,84,69,84,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031819700,17031819700,"Census Tract 8197, Cook County, Illinois",5769,229,5667,237,5432,250,29,49,0,15,141,94,0,15,0,15,65,59,0,15,65,59,102,79,84,75,0,15,5,8,0,15,0,15,13,20,0,15,0,15,0,15
1400000US17031819801,17031819801,"Census Tract 8198.01, Cook County, Illinois",5600,179,5301,283,5098,297,69,93,0,15,64,47,0,15,0,15,70,61,0,15,70,61,299,180,292,180,0,15,7,12,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031819802,17031819802,"Census Tract 8198.02, Cook County, Illinois",2649,138,2477,152,2416,154,11,16,0,11,50,53,0,11,0,11,0,11,0,11,0,11,172,84,112,61,0,11,6,11,0,11,0,11,23,19,31,31,23,24,8,11
1400000US17031819900,17031819900,"Census Tract 8199, Cook County, Illinois",3382,198,3306,231,3286,229,0,11,0,11,9,15,0,11,0,11,11,16,0,11,11,16,76,74,76,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031820000,17031820000,"Census Tract 8200, Cook County, Illinois",2223,205,1968,206,1545,202,17,19,0,11,388,137,0,11,0,11,18,19,0,11,18,19,255,146,247,146,8,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031820101,17031820101,"Census Tract 8201.01, Cook County, Illinois",6799,556,6462,512,5997,498,115,84,0,15,254,159,0,15,12,19,84,83,0,15,84,83,337,159,298,146,19,29,0,15,0,15,0,15,0,15,20,32,0,15,20,32
1400000US17031820103,17031820103,"Census Tract 8201.03, Cook County, Illinois",4265,279,3074,242,2872,260,106,46,0,11,70,51,0,11,0,11,26,25,0,11,26,25,1191,308,1072,291,0,11,0,11,0,11,0,11,112,109,7,12,7,12,0,11
1400000US17031820104,17031820104,"Census Tract 8201.04, Cook County, Illinois",4182,297,3369,368,3091,308,193,161,0,11,28,33,0,11,0,11,57,67,0,11,57,67,813,242,746,238,17,26,15,26,0,11,0,11,10,16,25,40,0,11,25,40
1400000US17031820201,17031820201,"Census Tract 8202.01, Cook County, Illinois",8171,411,7144,526,6371,509,57,72,0,15,540,182,0,15,7,11,169,175,0,15,169,175,1027,575,532,310,0,15,0,15,0,15,0,15,465,579,30,48,0,15,30,48
1400000US17031820202,17031820202,"Census Tract 8202.02, Cook County, Illinois",3364,315,2048,201,1954,192,33,23,19,20,32,35,0,11,0,11,10,11,0,11,10,11,1316,284,999,303,23,35,14,24,0,11,0,11,280,157,0,11,0,11,0,11
1400000US17031820300,17031820300,"Census Tract 8203, Cook County, Illinois",5406,442,1734,336,1423,266,48,52,0,15,234,205,0,15,0,15,29,44,0,15,29,44,3672,510,2454,584,0,15,0,15,0,15,0,15,1218,482,0,15,0,15,0,15
1400000US17031820400,17031820400,"Census Tract 8204, Cook County, Illinois",5992,439,1473,277,595,169,774,272,0,15,83,96,0,15,0,15,21,32,0,15,21,32,4519,456,3164,586,30,35,13,24,0,15,0,15,1312,492,0,15,0,15,0,15
1400000US17031820501,17031820501,"Census Tract 8205.01, Cook County, Illinois",6158,399,5008,393,4563,378,222,266,0,15,223,282,0,15,0,15,0,15,0,15,0,15,1150,139,907,230,0,15,3,6,0,15,0,15,197,214,43,63,43,63,0,15
1400000US17031820502,17031820502,"Census Tract 8205.02, Cook County, Illinois",5114,318,4433,376,3854,360,171,130,0,15,327,213,0,15,0,15,81,55,0,15,81,55,681,283,174,144,0,15,0,15,0,15,0,15,426,256,81,127,81,127,0,15
1400000US17031820603,17031820603,"Census Tract 8206.03, Cook County, Illinois",5778,481,4279,381,3514,368,491,306,0,15,208,116,0,15,0,15,66,59,0,15,66,59,1499,429,1135,429,7,13,21,39,0,15,0,15,223,194,113,147,113,147,0,15
1400000US17031820604,17031820604,"Census Tract 8206.04, Cook County, Illinois",4161,343,3334,420,3168,440,68,64,0,11,0,11,0,11,0,11,98,122,0,11,98,122,827,263,544,295,0,11,0,11,0,11,0,11,194,185,89,121,89,121,0,11
1400000US17031820605,17031820605,"Census Tract 8206.05, Cook County, Illinois",4309,410,3666,324,1321,237,2254,321,0,11,75,101,0,11,0,11,16,25,0,11,16,25,643,300,427,252,9,15,0,11,0,11,0,11,168,117,39,41,39,41,0,11
1400000US17031820606,17031820606,"Census Tract 8206.06, Cook County, Illinois",3719,292,3115,308,2878,343,106,86,0,11,30,38,0,11,0,11,101,75,0,11,101,75,604,196,443,152,0,11,0,11,0,11,0,11,155,136,6,11,0,11,6,11
1400000US17031820700,17031820700,"Census Tract 8207, Cook County, Illinois",6775,23,3195,357,2759,462,28,45,0,15,179,225,0,15,0,15,229,259,53,61,176,199,3580,356,1966,626,0,15,0,15,0,15,0,15,1441,563,173,182,173,182,0,15
1400000US17031820800,17031820800,"Census Tract 8208, Cook County, Illinois",4220,247,2013,235,1747,249,201,267,0,11,48,54,0,11,0,11,17,17,0,11,17,17,2207,257,1278,280,22,32,0,11,0,11,0,11,862,247,45,31,45,31,0,11
1400000US17031820901,17031820901,"Census Tract 8209.01, Cook County, Illinois",5610,376,3852,339,3539,342,136,115,36,56,112,104,0,15,0,15,29,42,29,42,0,15,1758,314,1321,351,83,137,0,15,0,15,0,15,334,237,20,31,20,31,0,15
1400000US17031820902,17031820902,"Census Tract 8209.02, Cook County, Illinois",4978,489,2705,403,2317,411,322,264,0,11,58,60,0,11,0,11,8,12,0,11,8,12,2273,480,1329,448,0,11,56,89,0,11,0,11,709,325,179,164,163,163,16,23
1400000US17031821001,17031821001,"Census Tract 8210.01, Cook County, Illinois",5069,328,4133,320,3761,344,153,144,0,15,117,133,0,15,0,15,102,139,0,15,102,139,936,193,604,279,19,40,0,15,0,15,0,15,174,118,139,148,139,148,0,15
1400000US17031821002,17031821002,"Census Tract 8210.02, Cook County, Illinois",5517,395,4337,514,4168,490,142,137,0,15,0,15,0,15,0,15,27,42,0,15,27,42,1180,375,810,299,0,15,0,15,22,36,0,15,338,227,10,21,0,15,10,21
1400000US17031821101,17031821101,"Census Tract 8211.01, Cook County, Illinois",4506,357,3106,472,2863,473,71,50,0,11,96,79,0,11,0,11,76,63,0,11,76,63,1400,450,591,269,0,11,0,11,0,11,0,11,767,410,42,44,42,44,0,11
1400000US17031821102,17031821102,"Census Tract 8211.02, Cook County, Illinois",4246,246,2995,383,2707,376,61,62,0,11,31,38,0,11,69,96,127,97,34,53,93,82,1251,374,715,301,0,11,0,11,0,11,0,11,536,304,0,11,0,11,0,11
1400000US17031821200,17031821200,"Census Tract 8212, Cook County, Illinois",6543,638,3491,536,591,213,2762,556,27,44,1,2,0,15,0,15,110,119,20,31,90,116,3052,655,1111,545,17,29,0,15,0,15,0,15,1761,624,163,262,0,15,163,262
1400000US17031821300,17031821300,"Census Tract 8213, Cook County, Illinois",5463,509,2851,382,1001,273,1743,343,0,15,52,76,0,15,21,51,34,42,12,18,22,37,2612,636,889,402,0,15,91,147,0,15,0,15,1632,607,0,15,0,15,0,15
1400000US17031821401,17031821401,"Census Tract 8214.01, Cook County, Illinois",3862,375,3420,431,56,56,3229,457,0,11,0,11,0,11,0,11,135,96,12,19,123,93,442,351,351,324,0,11,0,11,0,11,0,11,91,138,0,11,0,11,0,11
1400000US17031821402,17031821402,"Census Tract 8214.02, Cook County, Illinois",3071,366,3062,366,140,100,2865,358,0,11,0,11,0,11,30,49,27,30,0,11,27,30,9,14,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031821500,17031821500,"Census Tract 8215, Cook County, Illinois",1833,233,1815,232,36,33,1748,229,0,11,0,11,0,11,0,11,31,25,0,11,31,25,18,26,0,11,0,11,0,11,0,11,0,11,18,26,0,11,0,11,0,11
1400000US17031821600,17031821600,"Census Tract 8216, Cook County, Illinois",4574,305,3636,255,1701,180,1781,296,0,11,0,11,0,11,28,40,126,129,0,11,126,129,938,208,690,206,0,11,0,11,0,11,0,11,212,150,36,50,12,20,24,45
1400000US17031821700,17031821700,"Census Tract 8217, Cook County, Illinois",4860,268,4820,272,3888,254,914,351,0,11,0,11,0,11,0,11,18,28,0,11,18,28,40,29,25,23,0,11,0,11,0,11,0,11,15,17,0,11,0,11,0,11
1400000US17031821800,17031821800,"Census Tract 8218, Cook County, Illinois",5440,249,4492,255,3184,210,1270,275,0,15,1,7,0,15,0,15,37,61,0,15,37,61,948,153,688,154,48,63,0,15,0,15,0,15,147,118,65,91,0,15,65,91
1400000US17031821900,17031821900,"Census Tract 8219, Cook County, Illinois",4922,307,4425,298,3304,285,889,162,0,11,140,160,0,11,92,141,0,11,0,11,0,11,497,156,288,149,0,11,0,11,0,11,0,11,145,130,64,69,64,69,0,11
1400000US17031822000,17031822000,"Census Tract 8220, Cook County, Illinois",4344,33,3336,274,3235,286,18,29,0,11,1,3,0,11,47,82,35,59,35,59,0,11,1008,271,884,364,0,11,0,11,0,11,0,11,124,122,0,11,0,11,0,11
