GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
Id,Id2,Geography,Total:,Not Hispanic or Latino:,Not Hispanic or Latino: - White alone,Not Hispanic or Latino: - Black or African American alone,Not Hispanic or Latino: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Asian alone,Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Some Other Race alone,Not Hispanic or Latino: - Two or More Races,Hispanic or Latino:,Hispanic or Latino: - White alone,Hispanic or Latino: - Black or African American alone,Hispanic or Latino: - American Indian and Alaska Native alone,Hispanic or Latino: - Asian alone,Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Hispanic or Latino: - Some Other Race alone,Hispanic or Latino: - Two or More Races
1580000US1714000031700100,1714000031700100,"Census Tract 7001, Cook County (part), Chicago city, Illinois",3427,2298,198,2052,6,9,0,2,31,1129,349,38,23,0,2,684,33
1580000US1714000031700200,1714000031700200,"Census Tract 7002, Cook County (part), Chicago city, Illinois",6609,2010,983,909,1,64,0,3,50,4599,2243,25,46,3,4,2142,136
1580000US1714000031700301,1714000031700301,"Census Tract 7003.01, Cook County (part), Chicago city, Illinois",5728,2105,1523,447,8,87,0,0,40,3623,2006,15,41,5,0,1418,138
1580000US1714000031700302,1714000031700302,"Census Tract 7003.02, Cook County (part), Chicago city, Illinois",5319,2838,1951,765,12,39,0,11,60,2481,1366,24,15,3,0,1002,71
1580000US1714000031700401,1714000031700401,"Census Tract 7004.01, Cook County (part), Chicago city, Illinois",5923,3950,608,3264,9,24,0,3,42,1973,759,42,13,0,0,1109,50
1580000US1714000031700402,1714000031700402,"Census Tract 7004.02, Cook County (part), Chicago city, Illinois",3914,3009,460,2483,3,28,0,2,33,905,364,45,11,1,0,435,49
1580000US1714000031700501,1714000031700501,"Census Tract 7005.01, Cook County (part), Chicago city, Illinois",7125,6825,315,6404,6,18,1,4,77,300,84,49,0,0,0,104,63
1580000US1714000031700502,1714000031700502,"Census Tract 7005.02, Cook County (part), Chicago city, Illinois",3036,2914,213,2652,0,7,0,1,41,122,56,12,1,0,0,41,12
1580000US1714000031710100,1714000031710100,"Census Tract 7101, Cook County (part), Chicago city, Illinois",1275,1253,11,1223,8,0,0,2,9,22,4,2,0,0,0,14,2
1580000US1714000031710200,1714000031710200,"Census Tract 7102, Cook County (part), Chicago city, Illinois",5049,4995,18,4919,7,12,0,3,36,54,0,26,0,0,0,22,6
1580000US1714000031710300,1714000031710300,"Census Tract 7103, Cook County (part), Chicago city, Illinois",1414,1389,2,1378,0,1,0,2,6,25,1,6,1,0,0,14,3
1580000US1714000031710400,1714000031710400,"Census Tract 7104, Cook County (part), Chicago city, Illinois",5651,5600,20,5523,8,5,0,7,37,51,9,30,1,0,0,3,8
1580000US1714000031710500,1714000031710500,"Census Tract 7105, Cook County (part), Chicago city, Illinois",4123,4093,7,4029,10,4,0,0,43,30,3,18,0,0,0,9,0
1580000US1714000031710600,1714000031710600,"Census Tract 7106, Cook County (part), Chicago city, Illinois",1838,1834,1,1818,0,0,0,0,15,4,1,1,0,0,0,1,1
1580000US1714000031710700,1714000031710700,"Census Tract 7107, Cook County (part), Chicago city, Illinois",3583,3559,6,3530,13,1,0,0,9,24,5,12,1,0,0,3,3
1580000US1714000031710800,1714000031710800,"Census Tract 7108, Cook County (part), Chicago city, Illinois",5338,5283,11,5232,9,0,0,2,29,55,6,24,3,0,0,13,9
1580000US1714000031710900,1714000031710900,"Census Tract 7109, Cook County (part), Chicago city, Illinois",2198,2158,6,2136,1,0,0,0,15,40,7,15,1,0,0,10,7
1580000US1714000031711000,1714000031711000,"Census Tract 7110, Cook County (part), Chicago city, Illinois",3475,3449,15,3395,3,1,0,4,31,26,1,6,0,0,0,11,8
1580000US1714000031711100,1714000031711100,"Census Tract 7111, Cook County (part), Chicago city, Illinois",2835,2801,5,2757,5,0,2,2,30,34,6,17,1,0,0,1,9
1580000US1714000031711200,1714000031711200,"Census Tract 7112, Cook County (part), Chicago city, Illinois",5145,5116,9,5048,12,7,0,1,39,29,3,23,0,0,0,2,1
1580000US1714000031711300,1714000031711300,"Census Tract 7113, Cook County (part), Chicago city, Illinois",1626,1607,4,1573,1,2,0,1,26,19,9,3,1,0,0,1,5
1580000US1714000031711400,1714000031711400,"Census Tract 7114, Cook County (part), Chicago city, Illinois",2654,2623,7,2606,2,0,0,0,8,31,4,13,0,0,0,2,12
1580000US1714000031711500,1714000031711500,"Census Tract 7115, Cook County (part), Chicago city, Illinois",2539,2524,12,2494,2,0,0,0,16,15,1,12,0,0,0,1,1
1580000US1714000031720100,1714000031720100,"Census Tract 7201, Cook County (part), Chicago city, Illinois",3300,3152,1979,1099,0,13,0,5,56,148,89,8,0,0,0,34,17
1580000US1714000031720200,1714000031720200,"Census Tract 7202, Cook County (part), Chicago city, Illinois",4016,3850,1496,2227,10,18,1,13,85,166,101,16,8,1,0,21,19
1580000US1714000031720300,1714000031720300,"Census Tract 7203, Cook County (part), Chicago city, Illinois",3723,3526,2340,1084,2,35,5,9,51,197,148,19,2,0,0,18,10
1580000US1714000031720400,1714000031720400,"Census Tract 7204, Cook County (part), Chicago city, Illinois",1924,1793,1631,129,7,9,0,0,17,131,88,2,2,0,0,28,11
1580000US1714000031720500,1714000031720500,"Census Tract 7205, Cook County (part), Chicago city, Illinois",2166,2065,1978,63,2,7,0,1,14,101,73,0,0,0,0,19,9
1580000US1714000031720600,1714000031720600,"Census Tract 7206, Cook County (part), Chicago city, Illinois",1756,1696,1352,303,0,12,0,1,28,60,49,0,0,1,0,5,5
1580000US1714000031720700,1714000031720700,"Census Tract 7207, Cook County (part), Chicago city, Illinois",3149,3037,1009,1933,2,18,3,2,70,112,52,25,3,0,1,17,14
1580000US1714000031730100,1714000031730100,"Census Tract 7301, Cook County (part), Chicago city, Illinois",2424,2403,7,2357,4,0,0,0,35,21,2,13,3,0,0,2,1
1580000US1714000031730201,1714000031730201,"Census Tract 7302.01, Cook County (part), Chicago city, Illinois",5941,5902,11,5821,4,2,0,3,61,39,3,24,2,0,0,2,8
1580000US1714000031730202,1714000031730202,"Census Tract 7302.02, Cook County (part), Chicago city, Illinois",3115,3094,12,3047,1,3,0,2,29,21,4,11,1,0,0,5,0
1580000US1714000031730300,1714000031730300,"Census Tract 7303, Cook County (part), Chicago city, Illinois",1166,1163,4,1152,0,1,0,0,6,3,1,1,0,0,0,1,0
1580000US1714000031730400,1714000031730400,"Census Tract 7304, Cook County (part), Chicago city, Illinois",3514,3470,26,3392,1,0,0,10,41,44,12,17,1,0,0,5,9
1580000US1714000031730500,1714000031730500,"Census Tract 7305, Cook County (part), Chicago city, Illinois",4388,4331,15,4266,17,4,0,2,27,57,7,36,5,0,0,3,6
1580000US1714000031730600,1714000031730600,"Census Tract 7306, Cook County (part), Chicago city, Illinois",3614,3561,35,3487,9,1,4,1,24,53,1,28,0,0,0,21,3
1580000US1714000031730700,1714000031730700,"Census Tract 7307, Cook County (part), Chicago city, Illinois",2331,2311,11,2271,0,1,0,0,28,20,2,13,1,0,0,3,1
1580000US1714000031740100,1714000031740100,"Census Tract 7401, Cook County (part), Chicago city, Illinois",3048,2773,2692,42,3,14,0,0,22,275,169,4,0,0,0,83,19
1580000US1714000031740200,1714000031740200,"Census Tract 7402, Cook County (part), Chicago city, Illinois",6547,6034,5596,323,9,50,3,2,51,513,351,14,1,2,0,95,50
1580000US1714000031740300,1714000031740300,"Census Tract 7403, Cook County (part), Chicago city, Illinois",4713,4407,4301,53,13,22,0,1,17,306,215,2,11,2,0,49,27
1580000US1714000031740400,1714000031740400,"Census Tract 7404 (part), Cook County (part), Chicago city, Illinois",4785,4497,3824,569,9,40,0,3,52,288,192,5,2,3,1,55,30
1580000US1714000031750100,1714000031750100,"Census Tract 7501, Cook County (part), Chicago city, Illinois",4147,4108,30,4021,1,10,0,2,44,39,5,25,0,0,0,4,5
1580000US1714000031750200,1714000031750200,"Census Tract 7502, Cook County (part), Chicago city, Illinois",3227,3110,1206,1809,1,34,0,8,52,117,56,16,0,0,0,25,20
1580000US1714000031750300,1714000031750300,"Census Tract 7503, Cook County (part), Chicago city, Illinois",2530,2430,2192,207,2,12,0,0,17,100,66,4,1,4,0,17,8
1580000US1714000031750400,1714000031750400,"Census Tract 7504, Cook County (part), Chicago city, Illinois",3009,2857,1922,868,1,15,0,5,46,152,104,7,3,0,0,30,8
1580000US1714000031750500,1714000031750500,"Census Tract 7505, Cook County (part), Chicago city, Illinois",5936,5779,1096,4569,4,18,0,5,87,157,64,40,1,1,0,33,18
1580000US1714000031750600,1714000031750600,"Census Tract 7506, Cook County (part), Chicago city, Illinois",3681,3627,13,3565,2,3,8,4,32,54,12,20,2,0,0,13,7
1580000US1714000031760801,1714000031760801,"Census Tract 7608.01, Cook County (part), Chicago city, Illinois",4047,3667,2731,225,2,608,2,19,80,380,200,6,1,1,2,140,30
1580000US1714000031760802,1714000031760802,"Census Tract 7608.02, Cook County (part), Chicago city, Illinois",2276,2143,2072,5,0,53,0,0,13,133,86,1,0,0,0,42,4
1580000US1714000031760803,1714000031760803,"Census Tract 7608.03, Cook County (part), Chicago city, Illinois",6236,5556,4900,159,13,382,0,5,97,680,423,10,2,2,0,194,49
1580000US1714000031770500,1714000031770500,"Census Tract 7705 (part), Cook County (part), Chicago city, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031770602,1714000031770602,"Census Tract 7706.02 (part), Cook County (part), Chicago city, Illinois",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031770700,1714000031770700,"Census Tract 7707 (part), Cook County (part), Chicago city, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031770800,1714000031770800,"Census Tract 7708 (part), Cook County (part), Chicago city, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031770902,1714000031770902,"Census Tract 7709.02 (part), Cook County (part), Chicago city, Illinois",196,177,141,14,0,15,0,0,7,19,14,0,0,0,0,4,1
1580000US1714000031805600,1714000031805600,"Census Tract 8056 (part), Cook County (part), Chicago city, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031807900,1714000031807900,"Census Tract 8079 (part), Cook County (part), Chicago city, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031808100,1714000031808100,"Census Tract 8081 (part), Cook County (part), Chicago city, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031810400,1714000031810400,"Census Tract 8104 (part), Cook County (part), Chicago city, Illinois",281,260,238,0,0,19,0,0,3,21,20,0,1,0,0,0,0
1580000US1714000031821402,1714000031821402,"Census Tract 8214.02 (part), Cook County (part), Chicago city, Illinois",11,11,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0
1580000US1714000031823304,1714000031823304,"Census Tract 8233.04 (part), Cook County (part), Chicago city, Illinois",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031830500,1714000031830500,"Census Tract 8305, Cook County (part), Chicago city, Illinois",4660,154,139,5,5,2,0,0,3,4506,2884,25,9,0,0,1488,100
1580000US1714000031830600,1714000031830600,"Census Tract 8306, Cook County (part), Chicago city, Illinois",5005,2805,1603,797,7,261,1,5,131,2200,896,28,33,9,3,1112,119
1580000US1714000031830700,1714000031830700,"Census Tract 8307, Cook County (part), Chicago city, Illinois",4247,3587,1830,1382,31,257,1,6,80,660,288,33,1,2,1,308,27
1580000US1714000031830800,1714000031830800,"Census Tract 8308, Cook County (part), Chicago city, Illinois",2391,1979,1667,93,3,156,0,5,55,412,185,11,7,0,0,182,27
1580000US1714000031830900,1714000031830900,"Census Tract 8309, Cook County (part), Chicago city, Illinois",2877,1723,1417,113,9,123,1,12,48,1154,523,34,19,7,1,499,71
1580000US1714000031831000,1714000031831000,"Census Tract 8310, Cook County (part), Chicago city, Illinois",2138,1949,1732,29,1,146,0,2,39,189,89,5,3,1,0,80,11
1580000US1714000031831100,1714000031831100,"Census Tract 8311, Cook County (part), Chicago city, Illinois",7453,2958,2306,188,18,336,3,28,79,4495,1987,49,56,19,1,2132,251
1580000US1714000031831200,1714000031831200,"Census Tract 8312, Cook County (part), Chicago city, Illinois",5021,428,211,165,3,18,0,3,28,4593,1722,100,17,8,2,2566,178
1580000US1714000031831300,1714000031831300,"Census Tract 8313, Cook County (part), Chicago city, Illinois",1280,722,36,661,0,18,0,0,7,558,179,5,17,0,0,348,9
1580000US1714000031831400,1714000031831400,"Census Tract 8314, Cook County (part), Chicago city, Illinois",2964,2392,281,1969,10,114,0,0,18,572,220,18,11,1,1,289,32
1580000US1714000031831500,1714000031831500,"Census Tract 8315, Cook County (part), Chicago city, Illinois",4079,1687,1236,200,3,214,0,4,30,2392,1128,53,32,5,0,1038,136
1580000US1714000031831600,1714000031831600,"Census Tract 8316, Cook County (part), Chicago city, Illinois",7270,2692,1935,504,14,156,0,18,65,4578,2213,71,35,10,5,2035,209
1580000US1714000031831700,1714000031831700,"Census Tract 8317, Cook County (part), Chicago city, Illinois",2075,946,774,34,4,90,0,4,40,1129,528,8,16,3,0,495,79
1580000US1714000031831800,1714000031831800,"Census Tract 8318, Cook County (part), Chicago city, Illinois",6322,4865,2816,302,28,1472,6,27,214,1457,713,17,22,10,0,596,99
1580000US1714000031831900,1714000031831900,"Census Tract 8319, Cook County (part), Chicago city, Illinois",2717,2510,2360,34,2,70,0,0,44,207,130,4,0,1,0,62,10
1580000US1714000031832000,1714000031832000,"Census Tract 8320, Cook County (part), Chicago city, Illinois",1798,1663,1491,40,0,96,0,0,36,135,106,0,2,0,0,18,9
1580000US1714000031832100,1714000031832100,"Census Tract 8321, Cook County (part), Chicago city, Illinois",3297,2982,2187,584,3,143,2,2,61,315,156,13,6,2,2,123,13
1580000US1714000031832200,1714000031832200,"Census Tract 8322, Cook County (part), Chicago city, Illinois",2940,2530,2322,47,3,114,0,6,38,410,237,9,11,2,0,120,31
1580000US1714000031832300,1714000031832300,"Census Tract 8323, Cook County (part), Chicago city, Illinois",1870,1538,1349,49,1,112,2,1,24,332,171,6,0,0,0,138,17
1580000US1714000031832400,1714000031832400,"Census Tract 8324, Cook County (part), Chicago city, Illinois",3181,1686,1391,102,8,123,3,4,55,1495,786,31,9,5,0,563,101
1580000US1714000031832500,1714000031832500,"Census Tract 8325, Cook County (part), Chicago city, Illinois",3606,3333,2893,236,3,126,0,6,69,273,130,11,4,3,0,93,32
1580000US1714000031832600,1714000031832600,"Census Tract 8326, Cook County (part), Chicago city, Illinois",3727,3603,3329,85,1,129,2,6,51,124,91,0,3,1,0,19,10
1580000US1714000031832900,1714000031832900,"Census Tract 8329, Cook County (part), Chicago city, Illinois",2212,2023,1321,98,2,547,2,10,43,189,150,2,2,2,0,28,5
1580000US1714000031833000,1714000031833000,"Census Tract 8330, Cook County (part), Chicago city, Illinois",2768,2665,2044,343,5,215,2,4,52,103,69,3,2,0,0,22,7
1580000US1714000031833100,1714000031833100,"Census Tract 8331, Cook County (part), Chicago city, Illinois",6895,6404,4436,1106,7,722,5,7,121,491,315,15,3,8,0,103,47
1580000US1714000031833300,1714000031833300,"Census Tract 8333, Cook County (part), Chicago city, Illinois",2278,2011,1186,120,1,658,0,9,37,267,176,4,3,2,0,60,22
1580000US1714000031833900,1714000031833900,"Census Tract 8339, Cook County (part), Chicago city, Illinois",2714,1435,43,1367,2,11,0,1,11,1279,578,31,60,0,0,572,38
1580000US1714000031834000,1714000031834000,"Census Tract 8340, Cook County (part), Chicago city, Illinois",3632,3578,5,3551,0,1,0,0,21,54,13,18,2,0,0,9,12
1580000US1714000031834200,1714000031834200,"Census Tract 8342, Cook County (part), Chicago city, Illinois",4944,4851,20,4763,14,16,0,1,37,93,21,46,1,0,0,11,14
1580000US1714000031834300,1714000031834300,"Census Tract 8343, Cook County (part), Chicago city, Illinois",6570,6473,63,6275,15,15,4,9,92,97,12,41,3,0,0,20,21
1580000US1714000031834400,1714000031834400,"Census Tract 8344, Cook County (part), Chicago city, Illinois",3772,3684,159,3383,9,22,0,6,105,88,26,32,1,0,0,19,10
1580000US1714000031834500,1714000031834500,"Census Tract 8345, Cook County (part), Chicago city, Illinois",1475,1463,7,1437,1,0,0,0,18,12,2,10,0,0,0,0,0
1580000US1714000031834600,1714000031834600,"Census Tract 8346, Cook County (part), Chicago city, Illinois",3778,3731,26,3671,1,0,0,1,32,47,9,21,1,0,0,14,2
1580000US1714000031834700,1714000031834700,"Census Tract 8347, Cook County (part), Chicago city, Illinois",2078,2037,5,1998,11,1,0,4,18,41,13,10,0,0,0,17,1
1580000US1714000031834800,1714000031834800,"Census Tract 8348, Cook County (part), Chicago city, Illinois",1953,1932,3,1894,4,0,0,1,30,21,5,11,1,1,0,0,3
1580000US1714000031834900,1714000031834900,"Census Tract 8349, Cook County (part), Chicago city, Illinois",2272,2253,18,2201,16,1,0,0,17,19,0,7,1,0,0,5,6
1580000US1714000031835000,1714000031835000,"Census Tract 8350, Cook County (part), Chicago city, Illinois",5778,3780,121,3597,3,18,0,11,30,1998,770,59,9,0,0,1084,76
1580000US1714000031835100,1714000031835100,"Census Tract 8351, Cook County (part), Chicago city, Illinois",5369,1272,137,1096,6,12,0,5,16,4097,1986,63,54,3,0,1873,118
1580000US1714000031835200,1714000031835200,"Census Tract 8352, Cook County (part), Chicago city, Illinois",2060,987,891,58,1,29,0,1,7,1073,513,12,7,0,0,509,32
1580000US1714000031835500,1714000031835500,"Census Tract 8355, Cook County (part), Chicago city, Illinois",1677,1637,40,1563,0,7,0,0,27,40,12,7,1,0,0,19,1
1580000US1714000031835600,1714000031835600,"Census Tract 8356, Cook County (part), Chicago city, Illinois",1199,1107,7,1088,0,0,0,0,12,92,7,4,0,0,0,79,2
1580000US1714000031835700,1714000031835700,"Census Tract 8357, Cook County (part), Chicago city, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031835800,1714000031835800,"Census Tract 8358, Cook County (part), Chicago city, Illinois",1576,1546,31,1474,7,2,0,0,32,30,11,7,0,0,0,4,8
1580000US1714000031835900,1714000031835900,"Census Tract 8359, Cook County (part), Chicago city, Illinois",3271,3217,46,3112,1,7,0,3,48,54,7,23,0,0,0,13,11
1580000US1714000031836000,1714000031836000,"Census Tract 8360, Cook County (part), Chicago city, Illinois",2177,2147,53,2046,4,14,0,3,27,30,7,14,0,0,0,3,6
1580000US1714000031836100,1714000031836100,"Census Tract 8361, Cook County (part), Chicago city, Illinois",1761,1740,42,1675,2,4,0,0,17,21,4,13,0,0,0,1,3
1580000US1714000031836200,1714000031836200,"Census Tract 8362, Cook County (part), Chicago city, Illinois",1529,1401,946,73,1,307,0,5,69,128,73,4,2,2,0,32,15
1580000US1714000031836300,1714000031836300,"Census Tract 8363, Cook County (part), Chicago city, Illinois",1288,1241,306,840,0,57,0,3,35,47,30,1,1,0,0,10,5
1580000US1714000031836400,1714000031836400,"Census Tract 8364, Cook County (part), Chicago city, Illinois",2979,2925,88,2751,9,26,0,6,45,54,11,30,0,0,0,9,4
1580000US1714000031836500,1714000031836500,"Census Tract 8365, Cook County (part), Chicago city, Illinois",1496,1486,26,1426,7,6,0,0,21,10,1,0,0,0,0,7,2
1580000US1714000031836600,1714000031836600,"Census Tract 8366, Cook County (part), Chicago city, Illinois",2997,1522,249,1218,3,24,0,0,28,1475,697,75,13,1,1,614,74
1580000US1714000031836700,1714000031836700,"Census Tract 8367, Cook County (part), Chicago city, Illinois",2397,2139,90,2015,1,5,1,0,27,258,67,28,9,0,0,123,31
1580000US1714000031836800,1714000031836800,"Census Tract 8368, Cook County (part), Chicago city, Illinois",2661,2578,90,2451,3,8,0,4,22,83,29,31,0,0,0,22,1
1580000US1714000031836900,1714000031836900,"Census Tract 8369, Cook County (part), Chicago city, Illinois",1442,1343,73,1232,1,9,0,1,27,99,36,8,0,1,0,44,10
1580000US1714000031837000,1714000031837000,"Census Tract 8370, Cook County (part), Chicago city, Illinois",2085,2007,77,1893,5,6,0,4,22,78,22,15,2,0,0,30,9
1580000US1714000031837100,1714000031837100,"Census Tract 8371, Cook County (part), Chicago city, Illinois",1819,1681,127,1511,0,12,0,2,29,138,61,20,6,0,0,40,11
1580000US1714000031837300,1714000031837300,"Census Tract 8373, Cook County (part), Chicago city, Illinois",2483,2367,89,2244,1,21,0,0,12,116,61,11,1,1,0,35,7
1580000US1714000031837400,1714000031837400,"Census Tract 8374, Cook County (part), Chicago city, Illinois",2279,2109,127,1940,4,18,0,4,16,170,59,25,0,5,0,74,7
1580000US1714000031837800,1714000031837800,"Census Tract 8378, Cook County (part), Chicago city, Illinois",2796,2589,305,2120,2,99,3,3,57,207,97,12,2,3,0,74,19
1580000US1714000031838000,1714000031838000,"Census Tract 8380, Cook County (part), Chicago city, Illinois",2561,2362,367,1818,12,109,0,10,46,199,87,12,0,1,3,69,27
1580000US1714000031838100,1714000031838100,"Census Tract 8381, Cook County (part), Chicago city, Illinois",1713,1620,369,838,3,374,4,1,31,93,43,12,2,3,0,29,4
1580000US1714000031838200,1714000031838200,"Census Tract 8382, Cook County (part), Chicago city, Illinois",1578,1262,580,212,4,401,1,2,62,316,149,7,4,4,0,125,27
1580000US1714000031838300,1714000031838300,"Census Tract 8383, Cook County (part), Chicago city, Illinois",1631,1458,419,854,8,153,3,4,17,173,61,7,0,4,0,80,21
1580000US1714000031838600,1714000031838600,"Census Tract 8386, Cook County (part), Chicago city, Illinois",1598,1532,51,1463,2,4,0,0,12,66,23,18,0,0,0,18,7
1580000US1714000031838700,1714000031838700,"Census Tract 8387, Cook County (part), Chicago city, Illinois",4484,4400,24,4329,10,4,0,1,32,84,30,21,3,1,0,20,9
1580000US1714000031838800,1714000031838800,"Census Tract 8388, Cook County (part), Chicago city, Illinois",3233,1902,116,1729,12,2,0,1,42,1331,569,43,5,1,0,661,52
1580000US1714000031839000,1714000031839000,"Census Tract 8390, Cook County (part), Chicago city, Illinois",7311,6861,4696,891,6,1051,5,17,195,450,293,14,4,1,1,102,35
1580000US1714000031839100,1714000031839100,"Census Tract 8391, Cook County (part), Chicago city, Illinois",4350,3971,2541,598,10,704,3,11,104,379,196,9,3,8,0,141,22
1580000US1714000031839200,1714000031839200,"Census Tract 8392, Cook County (part), Chicago city, Illinois",2545,2468,251,1818,15,334,0,0,50,77,18,16,1,0,0,37,5
1580000US1714000031839500,1714000031839500,"Census Tract 8395, Cook County (part), Chicago city, Illinois",1545,1522,169,1246,4,79,0,4,20,23,2,11,1,0,0,6,3
1580000US1714000031839600,1714000031839600,"Census Tract 8396, Cook County (part), Chicago city, Illinois",1952,1888,74,1768,1,18,1,0,26,64,16,21,2,0,0,15,10
1580000US1714000031839700,1714000031839700,"Census Tract 8397, Cook County (part), Chicago city, Illinois",4326,2548,1676,98,7,706,0,4,57,1778,764,19,37,11,0,853,94
1580000US1714000031839800,1714000031839800,"Census Tract 8398, Cook County (part), Chicago city, Illinois",2730,2119,1219,26,3,830,0,8,33,611,284,4,5,2,0,277,39
1580000US1714000031839900,1714000031839900,"Census Tract 8399, Cook County (part), Chicago city, Illinois",4080,2921,2221,59,9,551,5,2,74,1159,542,6,35,9,0,478,89
1580000US1714000031840000,1714000031840000,"Census Tract 8400, Cook County (part), Chicago city, Illinois",2695,2109,1172,30,4,872,0,6,25,586,263,3,7,8,0,269,36
1580000US1714000031840100,1714000031840100,"Census Tract 8401, Cook County (part), Chicago city, Illinois",2935,2564,724,11,0,1804,1,0,24,371,162,0,2,11,0,159,37
1580000US1714000031840200,1714000031840200,"Census Tract 8402, Cook County (part), Chicago city, Illinois",2338,1847,423,51,0,1359,0,0,14,491,228,4,11,0,1,234,13
1580000US1714000031840300,1714000031840300,"Census Tract 8403, Cook County (part), Chicago city, Illinois",3950,1455,623,86,9,694,0,5,38,2495,1087,18,37,12,0,1287,54
1580000US1714000031840400,1714000031840400,"Census Tract 8404, Cook County (part), Chicago city, Illinois",3326,1711,593,56,6,1034,0,0,22,1615,676,17,17,18,0,831,56
1580000US1714000031840700,1714000031840700,"Census Tract 8407, Cook County (part), Chicago city, Illinois",4249,562,231,261,9,35,0,8,18,3687,1476,20,70,8,3,1967,143
1580000US1714000031840800,1714000031840800,"Census Tract 8408, Cook County (part), Chicago city, Illinois",3716,78,44,9,0,11,0,5,9,3638,1636,20,96,2,0,1781,103
1580000US1714000031841000,1714000031841000,"Census Tract 8410, Cook County (part), Chicago city, Illinois",849,810,191,430,0,158,0,2,29,39,22,5,1,3,0,6,2
1580000US1714000031841100,1714000031841100,"Census Tract 8411, Cook County (part), Chicago city, Illinois",7254,7116,334,258,0,6438,1,2,83,138,67,2,0,9,1,53,6
1580000US1714000031841200,1714000031841200,"Census Tract 8412, Cook County (part), Chicago city, Illinois",5262,761,494,210,6,17,0,8,26,4501,1846,32,77,0,7,2382,157
1580000US1714000031841300,1714000031841300,"Census Tract 8413, Cook County (part), Chicago city, Illinois",4463,731,562,96,7,30,0,1,35,3732,1821,17,34,7,1,1722,130
1580000US1714000031841400,1714000031841400,"Census Tract 8414, Cook County (part), Chicago city, Illinois",1559,1482,25,1446,2,0,0,0,9,77,28,22,8,0,0,17,2
1580000US1714000031841500,1714000031841500,"Census Tract 8415, Cook County (part), Chicago city, Illinois",2962,2881,34,2796,23,2,0,0,26,81,16,18,5,0,0,31,11
1580000US1714000031841600,1714000031841600,"Census Tract 8416, Cook County (part), Chicago city, Illinois",1166,1103,24,1058,0,8,0,0,13,63,28,12,2,0,0,12,9
1580000US1714000031841700,1714000031841700,"Census Tract 8417, Cook County (part), Chicago city, Illinois",1442,896,47,828,2,3,0,1,15,546,201,9,8,0,0,298,30
1580000US1714000031841800,1714000031841800,"Census Tract 8418, Cook County (part), Chicago city, Illinois",2505,2465,32,2396,7,0,2,0,28,40,5,12,0,0,0,22,1
1580000US1714000031841900,1714000031841900,"Census Tract 8419, Cook County (part), Chicago city, Illinois",4865,4372,2340,796,11,1031,4,17,173,493,261,19,5,11,2,149,46
1580000US1714000031842000,1714000031842000,"Census Tract 8420, Cook County (part), Chicago city, Illinois",2744,2607,961,1058,1,515,2,2,68,137,98,5,1,1,0,19,13
1580000US1714000031842100,1714000031842100,"Census Tract 8421, Cook County (part), Chicago city, Illinois",6731,4169,146,3949,3,26,1,8,36,2562,1093,78,39,9,5,1172,166
1580000US1714000031842200,1714000031842200,"Census Tract 8422, Cook County (part), Chicago city, Illinois",2603,2468,1205,1007,4,208,0,2,42,135,87,9,1,0,0,20,18
1580000US1714000031842300,1714000031842300,"Census Tract 8423, Cook County (part), Chicago city, Illinois",3244,2895,2091,549,8,166,3,12,66,349,190,2,5,0,4,123,25
1580000US1714000031842400,1714000031842400,"Census Tract 8424, Cook County (part), Chicago city, Illinois",3304,3264,22,3191,6,8,0,0,37,40,9,4,1,0,0,15,11
1580000US1714000031842500,1714000031842500,"Census Tract 8425, Cook County (part), Chicago city, Illinois",2451,2431,7,2401,5,7,0,1,10,20,0,12,0,0,0,0,8
1580000US1714000031842600,1714000031842600,"Census Tract 8426, Cook County (part), Chicago city, Illinois",4133,2609,2014,149,2,405,0,1,38,1524,661,5,32,9,0,748,69
1580000US1714000031842800,1714000031842800,"Census Tract 8428, Cook County (part), Chicago city, Illinois",7498,799,581,56,11,125,0,2,24,6699,3061,43,47,14,3,3283,248
1580000US1714000031842900,1714000031842900,"Census Tract 8429, Cook County (part), Chicago city, Illinois",2341,2189,272,1854,1,25,0,2,35,152,71,8,1,0,0,57,15
